trial_count,FB,c_dis,context,response,rt,state,stim,trial_count,ts,rep_resp,switch,con_shape,con_orient,correct
107,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,j,0.5039072036743164,0,"(0, 2)",107,1,True,False,False,False,False
108,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,f,1.0330848693847656,0,"(0, 3)",108,1,False,False,False,False,False
109,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,k,0.8295819759368896,0,"(0, 3)",109,1,False,False,False,False,False
110,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.8999999999999999,d,0.6393918991088867,1,"(1, 2)",110,0,False,True,False,False,False
111,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,d,0.8303608894348145,1,"(0, 2)",111,0,True,False,False,False,False
112,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,d,0.5603539943695068,1,"(0, 2)",112,0,True,False,False,False,False
113,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,d,0.7283530235290527,0,"(1, 2)",113,1,True,True,False,False,False
114,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,k,0.9000108242034912,0,"(1, 3)",114,1,False,False,False,False,False
115,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,j,0.4807310104370117,0,"(0, 2)",115,1,False,False,False,False,False
116,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,j,0.5032808780670166,0,"(0, 2)",116,1,True,False,False,False,False
117,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,k,0.9449100494384766,0,"(0, 3)",117,1,False,False,False,False,False
118,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,j,0.5649509429931641,0,"(1, 2)",118,1,False,False,False,False,False
119,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,j,0.48238301277160645,0,"(1, 2)",119,1,True,False,False,False,False
120,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.30000000000000004,f,1.165738821029663,0,"(1, 3)",120,1,False,False,False,False,False
121,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,j,0.5146749019622803,0,"(0, 2)",121,1,False,False,False,False,False
122,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.5,f,1.1024179458618164,0,"(0, 3)",122,1,False,False,False,False,False
123,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,d,0.7563798427581787,0,"(0, 2)",123,1,False,False,False,False,False
124,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.7353601455688477,0,"(0, 3)",124,1,False,False,False,False,False
125,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,k,0.7335538864135742,0,"(0, 3)",125,1,True,False,False,False,False
126,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,j,0.43525218963623047,0,"(0, 2)",126,1,False,False,False,False,False
127,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.8858339786529541,0,"(1, 3)",127,1,False,False,False,False,False
128,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,k,0.6962640285491943,0,"(0, 3)",128,1,True,False,False,False,False
129,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.9000000000000001,j,0.5510509014129639,0,"(0, 2)",129,1,False,False,False,False,False
130,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,d,1.28485107421875,1,"(0, 3)",130,0,False,True,False,False,False
131,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,f,0.991145133972168,1,"(1, 2)",131,0,False,False,False,False,False
132,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.7,d,0.6451120376586914,1,"(1, 2)",132,0,False,False,False,False,False
133,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,d,1.1550869941711426,1,"(0, 3)",133,0,True,False,False,False,False
134,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,f,0.6161990165710449,1,"(1, 3)",134,0,False,False,False,False,False
135,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,f,0.6745851039886475,1,"(0, 3)",135,0,True,False,False,False,False
136,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,f,0.8862850666046143,1,"(1, 3)",136,0,True,False,False,False,False
137,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,d,0.6520969867706299,1,"(0, 2)",137,0,False,False,False,False,False
138,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,f,0.8763649463653564,1,"(1, 2)",138,0,False,False,False,False,False
139,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,f,1.1174609661102295,0,"(1, 3)",139,1,True,True,False,False,False
140,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,k,0.7083549499511719,0,"(0, 3)",140,1,False,False,False,False,False
141,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,j,0.43265485763549805,0,"(0, 2)",141,1,False,False,False,False,False
142,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,j,0.5048990249633789,0,"(1, 2)",142,1,True,False,False,False,False
143,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,j,0.48232007026672363,0,"(0, 2)",143,1,True,False,False,False,False
144,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.5,k,0.4499659538269043,0,"(1, 3)",144,1,False,False,False,False,False
145,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,k,0.46922898292541504,1,"(1, 3)",145,0,True,True,False,False,False
146,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.30000000000000004,k,0.7964251041412354,1,"(0, 3)",146,0,True,False,False,False,False
147,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,f,0.8718090057373047,1,"(1, 2)",147,0,False,False,False,False,False
148,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,f,1.0400750637054443,1,"(1, 2)",148,0,True,False,False,False,False
149,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.5,f,0.9385340213775635,1,"(1, 2)",149,0,True,False,False,False,False
